id,text,isCorrect,questionId
3848,couple,False,962
3849,interview,True,963
3850,believe,False,963
3851,heavy,False,963
3852,even,False,963
3853,day,True,964
3854,lot,False,964
3855,movement,False,964
3856,available,False,964
3857,think,True,965
3858,accept,False,965
3859,cover,False,965
3860,discover,False,965
3861,successful,True,966
3862,morning,False,966
3863,modern,False,966
3864,those,False,966
3865,eye,True,967
3866,home,False,967
3867,movement,False,967
3868,hundred,False,967
3869,her,True,968
3870,they,False,968
3871,police,False,968
3872,you,False,968
3873,director,True,969
3874,finally,False,969
3875,build,False,969
3876,book,False,969
3877,across,True,970
3878,prepare,False,970
3879,learn,False,970
3880,pull,False,970
3881,management,True,971
3882,bag,False,971
3883,marriage,False,971
3884,bed,False,971
3885,fund,True,972
3886,exactly,False,972
3887,with,False,972
3888,five,False,972
3889,market,True,973
3890,trade,False,973
3891,century,False,973
3892,exactly,False,973
3893,lawyer,True,974
3894,apply,False,974
3895,resource,False,974
3896,concern,False,974
3897,star,True,975
3898,wife,False,975
3899,piece,False,975
3900,stay,False,975
3901,born,True,976
3902,especially,False,976
3903,goal,False,976
3904,majority,False,976
3905,better,True,977
3906,painting,False,977
3907,no,False,977
3908,condition,False,977
3909,of,True,978
3910,green,False,978
3911,course,False,978
3912,investment,False,978
3913,nice,True,979
3914,challenge,False,979
3915,seem,False,979
3916,million,False,979
3917,important,True,980
3918,whatever,False,980
3919,white,False,980
3920,health,False,980
3921,somebody,True,981
3922,actually,False,981
3923,tend,False,981
3924,similar,False,981
3925,situation,True,982
3926,little,False,982
3927,energy,False,982
3928,left,False,982
3929,fact,True,983
3930,never,False,983
3931,remember,False,983
3932,special,False,983
3933,indicate,True,984
3934,site,False,984
3935,describe,False,984
3936,bring,False,984
3937,bring,True,985
3938,name,False,985
3939,on,False,985
3940,surface,False,985
3941,medical,True,986
3942,media,False,986
3943,together,False,986
3944,lot,False,986
3945,piece,True,987
3946,value,False,987
3947,military,False,987
3948,others,False,987
3949,drop,True,988
3950,approach,False,988
3951,happy,False,988
3952,leave,False,988
3953,information,True,989
3954,person,False,989
3955,article,False,989
3956,kitchen,False,989
3957,his,True,990
3958,several,False,990
3959,nice,False,990
3960,later,False,990
3961,early,True,991
3962,perform,False,991
3963,try,False,991
3964,experience,False,991
3965,successful,True,992
3966,hard,False,992
3967,number,False,992
3968,position,False,992
3969,drive,True,993
3970,stand,False,993
3971,so,False,993
3972,hold,False,993
3973,begin,True,994
3974,pull,False,994
3975,personal,False,994
3976,not,False,994
3977,set,True,995
3978,again,False,995
3979,until,False,995
3980,federal,False,995
3981,very,True,996
3982,authority,False,996
3983,worry,False,996
3984,citizen,False,996
3985,artist,True,997
3986,far,False,997
3987,too,False,997
3988,their,False,997
3989,Congress,True,998
3990,cause,False,998
3991,car,False,998
3992,television,False,998
3993,especially,True,999
3994,tough,False,999
3995,court,False,999
3996,four,False,999
3997,measure,True,1000
3998,marriage,False,1000
3999,detail,False,1000
4000,vote,False,1000
4001,according,True,1001
4002,full,False,1001
4003,couple,False,1001
4004,that,False,1001
4005,hour,True,1002
4006,group,False,1002
4007,available,False,1002
4008,newspaper,False,1002
4009,our,True,1003
4010,himself,False,1003
4011,here,False,1003
4012,budget,False,1003
4013,hotel,True,1004
4014,drop,False,1004
4015,hour,False,1004
4016,lose,False,1004
4017,turn,True,1005
4018,into,False,1005
4019,reveal,False,1005
4020,recently,False,1005
4021,speak,True,1006
4022,how,False,1006
4023,certainly,False,1006
4024,impact,False,1006
4025,participant,True,1007
4026,join,False,1007
4027,sport,False,1007
4028,tell,False,1007
4029,analysis,True,1008
4030,country,False,1008
4031,door,False,1008
4032,administration,False,1008
4033,available,True,1009
4034,when,False,1009
4035,set,False,1009
4036,certainly,False,1009
4037,behind,True,1010
4038,drug,False,1010
4039,research,False,1010
4040,glass,False,1010
4041,office,True,1011
4042,there,False,1011
4043,line,False,1011
4044,world,False,1011
4045,manager,True,1012
4046,century,False,1012
4047,room,False,1012
4048,investment,False,1012
4049,recently,True,1013
4050,full,False,1013
4051,majority,False,1013
4052,catch,False,1013
4053,popular,True,1014
4054,hear,False,1014
4055,cause,False,1014
4056,none,False,1014
4057,eight,True,1015
4058,scene,False,1015
4059,us,False,1015
4060,business,False,1015
4061,huge,True,1016
4062,property,False,1016
4063,security,False,1016
4064,pattern,False,1016
4065,most,True,1017
4066,measure,False,1017
4067,involve,False,1017
4068,common,False,1017
4069,bring,True,1018
4070,course,False,1018
4071,compare,False,1018
4072,understand,False,1018
4073,decide,True,1019
4074,against,False,1019
4075,much,False,1019
4076,office,False,1019
4077,beat,True,1020
4078,stage,False,1020
4079,enter,False,1020
4080,themselves,False,1020
4081,represent,True,1021
4082,main,False,1021
4083,body,False,1021
4084,window,False,1021
4085,thank,True,1022
4086,beautiful,False,1022
4087,career,False,1022
4088,nothing,False,1022
4089,drug,True,1023
4090,anyone,False,1023
4091,dream,False,1023
4092,network,False,1023
4093,president,True,1024
4094,technology,False,1024
4095,to,False,1024
4096,view,False,1024
4097,where,True,1025
4098,benefit,False,1025
4099,street,False,1025
4100,quite,False,1025
4101,ten,True,1026
4102,student,False,1026
4103,challenge,False,1026
4104,image,False,1026
4105,power,True,1027
4106,garden,False,1027
4107,actually,False,1027
4108,when,False,1027
4109,field,True,1028
4110,southern,False,1028
4111,necessary,False,1028
4112,hope,False,1028
4113,prepare,True,1029
4114,visit,False,1029
4115,national,False,1029
4116,must,False,1029
4117,imagine,True,1030
4118,enjoy,False,1030
4119,agency,False,1030
4120,time,False,1030
4121,go,True,1031
4122,interview,False,1031
4123,take,False,1031
4124,voice,False,1031
4125,himself,True,1032
4126,would,False,1032
4127,pressure,False,1032
4128,offer,False,1032
4129,maintain,True,1033
4130,rule,False,1033
4131,history,False,1033
4132,turn,False,1033
4133,part,True,1034
4134,or,False,1034
4135,activity,False,1034
4136,loss,False,1034
4137,else,True,1035
4138,build,False,1035
4139,behind,False,1035
4140,play,False,1035
4141,long,True,1036
4142,responsibility,False,1036
4143,beautiful,False,1036
4144,cold,False,1036
4145,parent,True,1037
4146,move,False,1037
4147,here,False,1037
4148,process,False,1037
4149,draw,True,1038
4150,security,False,1038
4151,bad,False,1038
4152,bring,False,1038
4153,analysis,True,1039
4154,concern,False,1039
4155,expect,False,1039
4156,usually,False,1039
4157,bring,True,1040
4158,stuff,False,1040
4159,whose,False,1040
4160,west,False,1040
4161,scene,True,1041
4162,success,False,1041
4163,child,False,1041
4164,us,False,1041
4165,protect,True,1042
4166,drive,False,1042
4167,time,False,1042
4168,run,False,1042
4169,doctor,True,1043
4170,himself,False,1043
4171,performance,False,1043
4172,environment,False,1043
4173,agree,True,1044
4174,keep,False,1044
4175,discover,False,1044
4176,million,False,1044
4177,class,True,1045
4178,let,False,1045
4179,short,False,1045
4180,list,False,1045
4181,name,True,1046
4182,office,False,1046
4183,about,False,1046
4184,billion,False,1046
4185,up,True,1047
4186,create,False,1047
4187,whom,False,1047
4188,history,False,1047
4189,ability,True,1048
4190,message,False,1048
4191,follow,False,1048
4192,money,False,1048
4193,sea,True,1049
4194,enough,False,1049
4195,remember,False,1049
4196,relationship,False,1049
4197,ever,True,1050
4198,style,False,1050
4199,create,False,1050
4200,surface,False,1050
4201,public,True,1051
4202,including,False,1051
4203,professor,False,1051
4204,region,False,1051
4205,room,True,1052
4206,plant,False,1052
4207,couple,False,1052
4208,knowledge,False,1052
4209,than,True,1053
4210,fire,False,1053
4211,admit,False,1053
4212,answer,False,1053
4213,win,True,1054
4214,door,False,1054
4215,already,False,1054
4216,improve,False,1054
4217,baby,True,1055
4218,institution,False,1055
4219,present,False,1055
4220,free,False,1055
4221,someone,True,1056
4222,music,False,1056
4223,baby,False,1056
4224,notice,False,1056
4225,early,True,1057
4226,believe,False,1057
4227,account,False,1057
4228,sport,False,1057
4229,skill,True,1058
4230,citizen,False,1058
4231,rate,False,1058
4232,also,False,1058
4233,onto,True,1059
4234,mother,False,1059
4235,seem,False,1059
4236,chair,False,1059
4237,class,True,1060
4238,in,False,1060
4239,so,False,1060
4240,member,False,1060
4241,hard,True,1061
4242,bed,False,1061
4243,show,False,1061
4244,what,False,1061
4245,society,True,1062
4246,cut,False,1062
4247,condition,False,1062
4248,member,False,1062
4249,represent,True,1063
4250,conference,False,1063
4251,alone,False,1063
4252,detail,False,1063
4253,find,True,1064
4254,energy,False,1064
4255,necessary,False,1064
4256,democratic,False,1064
4257,whether,True,1065
4258,sometimes,False,1065
4259,whole,False,1065
4260,director,False,1065
4261,personal,True,1066
4262,artist,False,1066
4263,seem,False,1066
4264,want,False,1066
4265,fish,True,1067
4266,idea,False,1067
4267,include,False,1067
4268,moment,False,1067
4269,although,True,1068
4270,site,False,1068
4271,take,False,1068
4272,bed,False,1068
4273,mission,True,1069
4274,operation,False,1069
4275,crime,False,1069
4276,again,False,1069
4277,either,True,1070
4278,expect,False,1070
4279,receive,False,1070
4280,civil,False,1070
4281,defense,True,1071
4282,cause,False,1071
4283,laugh,False,1071
4284,wait,False,1071
4285,anything,True,1072
4286,between,False,1072
4287,boy,False,1072
4288,stage,False,1072
4289,difficult,True,1073
4290,western,False,1073
4291,eight,False,1073
4292,ball,False,1073
4293,international,True,1074
4294,whom,False,1074
4295,window,False,1074
4296,finish,False,1074
4297,have,True,1075
4298,water,False,1075
4299,ahead,False,1075
4300,gun,False,1075
4301,woman,True,1076
4302,degree,False,1076
4303,become,False,1076
4304,base,False,1076
4305,move,True,1077
4306,study,False,1077
4307,TV,False,1077
4308,food,False,1077
4309,unit,True,1078
4310,center,False,1078
4311,grow,False,1078
4312,foot,False,1078
4313,air,True,1079
4314,economy,False,1079
4315,leave,False,1079
4316,hear,False,1079
4317,water,True,1080
4318,front,False,1080
4319,agency,False,1080
4320,fight,False,1080
4321,reach,True,1081
4322,give,False,1081
4323,clearly,False,1081
4324,themselves,False,1081
4325,toward,True,1082
4326,cup,False,1082
4327,arrive,False,1082
4328,doctor,False,1082
4329,section,True,1083
4330,option,False,1083
4331,because,False,1083
4332,she,False,1083
4333,give,True,1084
4334,small,False,1084
4335,training,False,1084
4336,house,False,1084
4337,speak,True,1085
4338,industry,False,1085
4339,treat,False,1085
4340,entire,False,1085
4341,this,True,1086
4342,remain,False,1086
4343,want,False,1086
4344,guy,False,1086
4345,most,True,1087
4346,hear,False,1087
4347,cold,False,1087
4348,involve,False,1087
4349,third,True,1088
4350,practice,False,1088
4351,turn,False,1088
4352,rock,False,1088
4353,instead,True,1089
4354,born,False,1089
4355,level,False,1089
4356,far,False,1089
4357,drug,True,1090
4358,job,False,1090
4359,place,False,1090
4360,explain,False,1090
4361,north,True,1091
4362,garden,False,1091
4363,leave,False,1091
4364,PM,False,1091
4365,sell,True,1092
4366,building,False,1092
4367,thank,False,1092
4368,address,False,1092
4369,build,True,1093
4370,throw,False,1093
4371,party,False,1093
4372,build,False,1093
4373,population,True,1094
4374,its,False,1094
4375,stock,False,1094
4376,report,False,1094
4377,sort,True,1095
4378,road,False,1095
4379,someone,False,1095
4380,seat,False,1095
4381,indicate,True,1096
4382,city,False,1096
4383,at,False,1096
4384,religious,False,1096
4385,find,True,1097
4386,just,False,1097
4387,social,False,1097
4388,figure,False,1097
4389,around,True,1098
4390,sound,False,1098
4391,view,False,1098
4392,per,False,1098
4393,cause,True,1099
4394,fish,False,1099
4395,cultural,False,1099
4396,finally,False,1099
4397,treat,True,1100
4398,policy,False,1100
4399,machine,False,1100
4400,there,False,1100
4401,respond,True,1101
4402,perhaps,False,1101
4403,fill,False,1101
4404,rest,False,1101
4405,capital,True,1102
4406,record,False,1102
4407,huge,False,1102
4408,college,False,1102
4409,and,True,1103
4410,performance,False,1103
4411,water,False,1103
4412,military,False,1103
4413,audience,True,1104
4414,think,False,1104
4415,medical,False,1104
4416,phone,False,1104
4417,forget,True,1105
4418,artist,False,1105
4419,today,False,1105
4420,ground,False,1105
4421,finally,True,1106
4422,strong,False,1106
4423,push,False,1106
4424,reason,False,1106
4425,people,True,1107
4426,before,False,1107
4427,medical,False,1107
4428,cut,False,1107
4429,audience,True,1108
4430,activity,False,1108
4431,physical,False,1108
4432,order,False,1108
4433,list,True,1109
4434,serve,False,1109
4435,up,False,1109
4436,offer,False,1109
4437,cup,True,1110
4438,ground,False,1110
4439,expect,False,1110
4440,mention,False,1110
4441,accept,True,1111
4442,herself,False,1111
4443,everybody,False,1111
4444,air,False,1111
4445,forward,True,1112
4446,interest,False,1112
4447,because,False,1112
4448,all,False,1112
4449,game,True,1113
4450,worker,False,1113
4451,he,False,1113
4452,black,False,1113
4453,something,True,1114
4454,several,False,1114
4455,apply,False,1114
4456,drug,False,1114
4457,grow,True,1115
4458,commercial,False,1115
4459,that,False,1115
4460,far,False,1115
4461,pick,True,1116
4462,maybe,False,1116
4463,fund,False,1116
4464,woman,False,1116
4465,where,True,1117
4466,fall,False,1117
4467,region,False,1117
4468,the,False,1117
4469,small,True,1118
4470,yeah,False,1118
4471,white,False,1118
4472,establish,False,1118
4473,artist,True,1119
4474,live,False,1119
4475,within,False,1119
4476,probably,False,1119
4477,anything,True,1120
4478,fire,False,1120
4479,future,False,1120
4480,kid,False,1120
4481,like,True,1121
4482,wish,False,1121
4483,manage,False,1121
4484,over,False,1121
4485,goal,True,1122
